Lilia Aguilar Gil,http://curul501.org/congresistas/743,pt
José Alberto Benavides Castañeda,http://curul501.org/congresistas/745,pt
Eva Diego Cruz,http://curul501.org/congresistas/748,pt
María del Carmen Martínez Santillán,http://curul501.org/congresistas/751,pt
Marino Miranda Salgado,http://curul501.org/congresistas/752,pt
Magdalena del Socorro Núñez Monreal,http://curul501.org/congresistas/753,pt
Adolfo Orive Bellinger,http://curul501.org/congresistas/755,pt
Loretta Ortiz Ahlf,http://curul501.org/congresistas/756,pt
Héctor Hugo Roblero Gordillo,http://curul501.org/congresistas/757,pt
Rosa Elia Romero Guzmán,http://curul501.org/congresistas/758,pt
Araceli Torres Flores,http://curul501.org/congresistas/759,pt
Jaime Bonilla Valdez,http://curul501.org/congresistas/746,pt
Alberto Anaya Gutiérrez,http://curul501.org/congresistas/744,pt
Ricardo Cantú Garza,http://curul501.org/congresistas/747,pt
José Arturo López Cándido,http://curul501.org/congresistas/750,pt
Martha Edith Vital Vera,http://curul501.org/congresistas/1000,pv
Ricardo Astudillo Suárez,http://curul501.org/congresistas/970,pv
Arturo Escobar y Vega,http://curul501.org/congresistas/976,pv
Mónica García de la Fuente,http://curul501.org/congresistas/977,pv
Ana Lilia Garza Cadena,http://curul501.org/congresistas/978,pv
Antonio Cuéllar Steffan,http://curul501.org/congresistas/975,pv
Felipe Arturo Camarena García,http://curul501.org/congresistas/973,pv
Verónica Carreón Cervantes,http://curul501.org/congresistas/974,pv
Rocío Adriana Abreu Artiñano,http://curul501.org/congresistas/968,pv
Enrique Aubry de Castro Palomino,http://curul501.org/congresistas/971,pv
Rubén Acosta Montoya,http://curul501.org/congresistas/969,pv
Gabriel Gómez Michel,http://curul501.org/congresistas/979,pv
Federico José González Luna Bueno,http://curul501.org/congresistas/981,pv
Judith Magdalena Guerrero López,http://curul501.org/congresistas/982,pv
Carlos Octavio Castellanos Mijares,http://curul501.org/congresistas/984,pv
Gabriela Medrano Galindo,http://curul501.org/congresistas/986,pv
Héctor Narcia Álvarez,http://curul501.org/congresistas/987,pv
Nabor Ochoa López,http://curul501.org/congresistas/989,pv
Javier Orozco Gómez,http://curul501.org/congresistas/990,pv
María Del Rosario De,http://curul501.org/congresistas/992,pv
David Pérez Tejada Padilla,http://curul501.org/congresistas/994,pv
Oscar Eduardo Ramírez Aguilar,http://curul501.org/congresistas/995,pv
Bárbara Gabriela Romo Fonseca,http://curul501.org/congresistas/996,pv
Tomás Torres Mercado,http://curul501.org/congresistas/998,pv
Amilcar Augusto Villafuerte Trujillo,http://curul501.org/congresistas/999,pv
Cecilia González Gómez,http://curul501.org/congresistas/980,pv
Ernesto Núñez Aguilar,http://curul501.org/congresistas/988,pv
Lourdes Adriana López Moreno,http://curul501.org/congresistas/983,pv
Rosa Elba Pérez Hernández,http://curul501.org/congresistas/993,pv
Carla Alicia Padilla Ramos,http://curul501.org/congresistas/991,pv
José Miguel Sámano Peralta,http://curul501.org/congresistas/997,pv
Laura Ximena Martel Cantú,http://curul501.org/congresistas/985,pv
Ruth Zavaleta Salgado,http://curul501.org/congresistas/1001,pv
Martha Beatriz Córdova Bernal,http://curul501.org/congresistas/503,mc
Merilyn Gómez Pozos,http://curul501.org/congresistas/507,mc
Víctor Manuel Jorrin Lozano,http://curul501.org/congresistas/510,mc
José Francisco Coronato Rodríguez,http://curul501.org/congresistas/504,mc
Jorge Federico de la Vega Membrillo,http://curul501.org/congresistas/505,mc
Francisco Alfonso Durazo Montaño,http://curul501.org/congresistas/506,mc
Zuleyma Huidobro González,http://curul501.org/congresistas/508,mc
José Antonio Hurtado Gallegos,http://curul501.org/congresistas/509,mc
Juan Luis Martínez Martínez,http://curul501.org/congresistas/511,mc
Ricardo Sóstenes Mejía Berdeja,http://curul501.org/congresistas/512,mc
Ricardo Monreal Ávila,http://curul501.org/congresistas/513,mc
Juan Ignacio Samperio Montaño,http://curul501.org/congresistas/514,mc
José Soto Martínez,http://curul501.org/congresistas/515,mc
Aída Fabiola Valencia Ramírez,http://curul501.org/congresistas/516,mc
José Luis Valle Magaña,http://curul501.org/congresistas/517,mc
Nelly del Carmen Vargas Pérez,http://curul501.org/congresistas/518,mc
Luisa María Alcalde Luján,http://curul501.org/congresistas/502,mc
Gerardo Villanueva Albarrán,http://curul501.org/congresistas/741,mc
Luis Antonio González Roldán,http://curul501.org/congresistas/1005,na
María Sanjuana Cerda Franco,http://curul501.org/congresistas/521,na
Rubén Benjamín Félix Hays,http://curul501.org/congresistas/522,na
